"X1_T" "X2_T" "X3_T" "X4_T" "Y_T"
"106" 0.904196389987411 0.266095238095238 0.499413714788801 0.523211829436039 0.397940008672037
"107" 0.940259014238849 0.252457142857143 0.607201494225697 0.544045162769372 0.397940008672037
"108" 0.956393441050255 0.385371428571429 0.479141701224981 0.584193030719854 0.397940008672037
"109" 0.603311133234172 0.539238095238095 0.384404124163611 0.20515245300321 0.397940008672037
"110" 0.92822360396872 0.275809523809524 0.671823219651237 0.800177670793214 0.397940008672037
"111" 0.62751277345128 0.570857142857143 0.566807297205698 0.0899816597890876 0.397940008672037
"112" 0.861810814688259 0.469561904761905 0.487232527037592 0.923429619440624 0.397940008672037
"113" 0.941741637243141 0.201790476190476 0.946647596290566 0.113594681338835 0.397940008672037
"114" 0.93685770264077 0.207504761904762 0.63289735768612 0.482232920678588 0.397940008672037
"115" 0.814454091668836 0.179733333333333 0.736939384431993 0.444434892251261 0.397940008672037
"116" 0.900707865271431 0.451466666666667 0.577325370762093 0.945122650160477 0.397940008672037
"117" 0.778696713330045 0.382095238095238 0.316036646047047 0.259026822558459 0.397940008672037
"118" 0.980769507503162 0.397561904761905 0.517453259748771 0.4935522696011 0.397940008672037
"119" 0.821605567336594 0.0868952380952381 0.510306363614298 0.530949105914718 0.397940008672037
"120" 0.983167868245398 0.32247619047619 0.523985852441916 0.729825767996332 0.397940008672037
"121" 0.823524255930383 0.468533333333333 0.840951445156337 0.108579779917469 0.397940008672037
"122" 0.697196054652972 0.192609523809524 0.713056465274026 0.38577487391105 0.397940008672037
"123" 0.871709503569851 0.203466666666667 0.950684019390413 0.204063502980285 0.397940008672037
"124" 0.786894746412597 0.827123809523809 0.305953079802812 0.882135488308116 0.397940008672037
"125" 0.769582942509549 0.643238095238095 0.328996950357989 0.439477303988996 0.397940008672037
"126" 0.790470484246476 0.527428571428571 0.91400111413668 0.479052040348464 0.397940008672037
"127" 0.939910161767252 0.134933333333333 0.523806056312747 0.292640990371389 0.397940008672037
"128" 0.656729167947609 0.723238095238095 0.0326180144334339 0.379756992205411 0.397940008672037
"129" 0.762082614370193 0.311542857142857 0.683300205896534 0.798200366804218 0.397940008672037
"130" 0.967818359495088 0.405104761904762 0.98974967284596 0.412454149472719 0.397940008672037
"131" 0.795136386054099 0.743733333333333 0.379190036417706 0.525733608436497 0.397940008672037
"132" 0.907030816319144 0.196685714285714 0.547374332244668 0.636319348922513 0.397940008672037
"133" 0.815762288437328 0.143085714285714 0.589131983244199 0.396578404401651 0.397940008672037
"134" 0.827666879030609 0.416228571428571 0.548138465793637 0.740858551123338 0.397940008672037
"135" 0.820340977127051 0.669638095238095 0.522397653300922 0.265990371389271 0.397940008672037
"136" 0.784321959434562 0.179580952380952 0.540602011379297 0.656522237505732 0.397940008672037
"137" 0.903367865367366 0.608038095238095 0.434986768503194 0.602647867950481 0.397940008672037
"138" 0.853351142252008 0.852647619047619 0.464293537557763 0.27238078862907 0.397940008672037
"139" 0.768449171976855 0.246361904761905 0.663222971472647 0.832731545162769 0.397940008672037
"140" 0.770760319601192 0.210590476190476 0.651326460925956 0.743294360385145 0.397940008672037
"141" 0.964373441338059 0.156838095238095 0.693039162893195 0.640359926639156 0.397940008672037
"142" 0.88391934007578 0.322857142857143 0.714464868285851 0.243724209078405 0.397940008672037
"143" 0.716644579944558 0.330742857142857 0.804482796956531 0.464609124254929 0.397940008672037
"144" 0.765483925968273 0.490361904761905 0.479621157569432 0.435293443374599 0.397940008672037
"145" 0.792040320368667 0.206666666666667 0.423359952150257 0.616832874828061 0.397940008672037
"146" 0.850255076566576 0.260876190476191 0.739231785078899 0.199908298945438 0.397940008672037
"147" 0.682980316435356 0.524304761904762 0.734122578408343 0.469366116460339 0.397940008672037
"148" 0.778391467417397 0.062552380952381 0.841790493759127 0.11207588262265 0.397940008672037
"149" 0.840138354890236 0.662628571428571 0.487487238220582 0.638067400275103 0.397940008672037
"150" 0.977237376228233 0.22887619047619 0.574148972480105 0.166036221916552 0.397940008672037
"151" 0.821649173895544 0.0222857142857144 0.818806555247005 0.400361072902338 0.397940008672037
"152" 0.86839540508967 0.1808 0.60889457444204 0.424547226043099 0.397940008672037
"153" 0.789685566185381 0.283123809523809 0.48429585692783 0.490887207702889 0.397940008672037
"154" 0.684419332880697 0.80087619047619 0.508808062537888 0.498366574965612 0.397940008672037
"155" 0.943747538954829 0.819428571428571 0.534983382342762 0.474438331040807 0.397940008672037
"156" 0.854528519343652 0.233447619047619 0.464473333686932 0.753524759284732 0.397940008672037
"157" 0.958312129644044 0.399847619047619 0.476085167029106 0.571727418615314 0.397940008672037
"158" 0.682064578697411 0.4688 0.423255071074908 0.46162883998166 0.397940008672037
"159" 0.763347204579735 0.229714285714286 0.490798483599447 0.443747134342045 0.397940008672037
"160" 0.866956388644329 0.1808 0.709910033013566 0.611932599724897 0.397940008672037
"161" 0.774815729583518 0.854819047619048 0.445265113887363 0.544618294360385 0.397940008672037
"162" 0.959358687058838 0.548685714285714 0.466136447881747 0.235155891792756 0.397940008672037
"163" 0.822128846043991 0.514514285714286 0.56545882623693 0.246245988078863 0.397940008672037
"164" 0.863947536076796 0.235390476190476 0.498664564250596 0.612276478679505 0.397940008672037
"165" 0.778347860858448 0.435085714285714 0.125347868052415 0.684949564419991 0.397940008672037
"166" 0.72152851454693 0.356533333333333 0.511235310281672 0.576828289775333 0.397940008672037
"167" 0.843670486165165 0.514171428571429 0.446149111522445 0.43360270518111 0.397940008672037
"168" 0.888323602529704 0.753904761904762 0.612415581971602 0.169761577258139 0.397940008672037
"169" 0.806561304498932 0.386742857142857 0.222887268126671 0.669131132508024 0.397940008672037
"170" 0.810573107922309 0.375390476190476 0.476220014125983 0.38147638697845 0.397940008672037
"171" 0.865866224670585 0.381485714285714 0.417052104618573 0.720712975699221 0.397940008672037
"172" 0.843147207457768 0.346476190476191 0.544797254393243 0.286107290233838 0.397940008672037
"173" 0.71293802243383 0.520266666666667 0.00878004430775946 0.399673314993122 0.397940008672037
"174" 0.745294089174541 0.256114285714286 0.978408582508294 0.279831499312242 0.397940008672037
"175" 0.717516711123553 0.163771428571429 0.599934734005112 0.506161164603393 0.397940008672037
"176" 0.705481300853424 0.483961904761905 0.384134429969857 0.915004585052728 0.397940008672037
"177" 0.779132778919543 0.836304761904762 0.325865501108293 0.390359926639156 0.397940008672037
"178" 0.754625892789786 0.169866666666667 0.594076376796351 0.653484640073361 0.397940008672037
"179" 0.796182943468893 0.450209523809524 0.65192578135652 0.445523842274186 0.397940008672037
"180" 0.951465899888934 0.417485714285714 0.440305737324448 0.607490829894544 0.397940008672037
"181" 0.779307205155342 0.269257142857143 0.606212615515267 0.198933975240715 0.397940008672037
"182" 0.949372785059346 0.118590476190476 0.627458524778753 0.53275447042641 0.397940008672037
"183" 0.999651147528402 0.575809523809524 0.756746924662126 0.632250114626318 0.397940008672037
"184" 0.945797047225467 0.442742857142857 0.887443727557323 0.447243237047226 0.397940008672037
"185" 0.777344910002603 0.629866666666667 0.43497178549243 0.51292411737735 0.397940008672037
"186" 0.811488845660253 0.462171428571429 0.660825689750392 0.281292984869326 0.397940008672037
"187" 0.920330816798816 0.124190476190476 0.692200114290406 0.418701283814764 0.397940008672037
"188" 0.812535403075047 0.648457142857143 0.463334624868861 0.303903026134801 0.397940008672037
"189" 0.933281964806891 0.216419047619048 0.299150792915913 0.805421824850986 0.477121254719662
"190" 0.963152457687466 0.548266666666667 0.637497141990697 0.533470884915176 0.477121254719662
"191" 0.879427864503956 0.452952380952381 0.885380566975107 0.148527051811096 0.477121254719662
"192" 0.704870809028127 0.350590476190476 0.824200439122079 0.289718019257221 0.477121254719662
"193" 0.865430159081088 0.464038095238095 0.953647658919551 0.276650618982119 0.477121254719662
"194" 0.854310486548903 0.66487619047619 0.354707796829175 0.832416322787712 0.477121254719662
"195" 0.89403606175212 0.479695238095238 0.662398905880622 0.412969967904631 0.477121254719662
"196" 0.931406882772052 0.344228571428571 0.877966973249033 0.177613480055021 0.477121254719662
"197" 0.930839997505705 0.593028571428571 0.594136308839407 0.421853507565337 0.477121254719662
"198" 0.923732128396896 0.287466666666667 0.514501606628244 0.515904401650619 0.477121254719662
"199" 0.817070485205821 0.447047619047619 0.424094119677697 0.894486474094452 0.477121254719662
"200" 0.893251143691025 0.154095238095238 0.569893797423102 0.284760430994956 0.477121254719662
"201" 0.965027539722305 0.703695238095238 0.542669666864742 0.7348979825768 0.477121254719662
"202" 0.843801305842014 0.528457142857143 0.547973652675232 0.248165978908758 0.477121254719662
"203" 0.885619995874819 0.2432 0.685113150198989 0.276564649243467 0.477121254719662
"204" 0.958050490290345 0.442552380952381 0.573369855920372 0.413629069234296 0.477121254719662
"205" 0.735831465882446 0.308990476190476 0.720278276462319 0.652682255845943 0.477121254719662
"206" 0.854484912784702 0.242209523809524 0.402488618155873 0.370758826226502 0.477121254719662
"207" 0.902059668598873 0.625904761904762 0.408826431709085 0.801151994497937 0.477121254719662
"208" 0.809744583302264 0.367847619047619 0.681157635357268 0.317629527739569 0.477121254719662
"209" 0.767577040797861 0.358590476190476 0.39054715857689 0.638898441082072 0.477121254719662
"210" 0.97941770417572 0.195390476190476 0.436170426353558 0.862677670793214 0.477121254719662
"211" 0.736441957707743 0.374247619047619 0.386876320939686 0.52240944520862 0.477121254719662
"212" 0.984083605983343 0.3984 0.482527861657666 0.374484181568088 0.477121254719662
"213" 0.725147858939759 0.323238095238095 0.86297497267848 0.295850527281064 0.477121254719662
"214" 0.927351472789725 0.421904761904762 0.312950145829644 0.577802613480055 0.477121254719662
"215" 0.794438681110903 0.190285714285714 0.815210632663623 0.203633654287025 0.477121254719662
"216" 0.846504912496898 0.418780952380952 0.907756195250206 0.404229711141678 0.477121254719662
"217" 0.831111797187638 0.527733333333333 0.554326449239208 0.25346744612563 0.477121254719662
"218" 0.739014744685778 0.334933333333333 0.495892707259239 0.521406464924347 0.477121254719662
"219" 0.946145899697065 0.233447619047619 0.348220153168322 0.561926868408987 0.477121254719662
"220" 0.873977044635238 0.182819047619048 0.564904454838658 0.1659502521779 0.477121254719662
"221" 0.86154917533456 0.583085714285714 0.648929179203701 0.489024530032095 0.477121254719662
"222" 0.771894090133885 0.517561904761905 0.702673238814508 0.211084364970197 0.477121254719662
"223" 0.944881309487522 0.435847619047619 0.97264311996627 0.320409215955983 0.477121254719662
"224" 0.965376392193902 0.180114285714286 0.685412810414271 0.26980169646951 0.477121254719662
"225" 0.977193769669283 0.548 0.487726966392807 0.95085396607061 0.477121254719662
"226" 0.773594745932925 0.136647619047619 0.946286505731151 0.277968821641449 0.477121254719662
"227" 0.93001147288566 0.708419047619048 0.494034813924491 0.463290921595598 0.477121254719662
"228" 0.905635406432752 0.114438095238095 0.661365078137899 0.3319005043558 0.477121254719662
"229" 0.891637701009884 0.773980952380952 0.512658696304261 0.483980972031179 0.477121254719662
"230" 0.85823507685438 0.517866666666666 0.676258190837409 0.374713434204494 0.477121254719662
"231" 0.777170483766804 0.3824 0.5588363354792 0.545162769371848 0.477121254719662
"232" 0.944663276692774 0.601257142857143 0.573504703017249 0.177642136634571 0.477121254719662
"233" 0.893076717455226 0.0892571428571429 0.521468706633548 0.298028427326914 0.477121254719662
"234" 0.796793435294189 0.433523809523809 0.415973327843558 0.520947959651536 0.477121254719662
"235" 0.810965566952856 0.18 0.511430089421605 0.510660247592848 0.477121254719662
"236" 0.755846876440379 0.706590476190476 0.373841101574924 0.87846744612563 0.477121254719662
"237" 0.922511144746304 0.186780952380952 0.778712018442288 0.410276249426869 0.477121254719662
"238" 0.816547206498424 0.432190476190476 0.414714754939374 0.526564649243466 0.477121254719662
"239" 0.935680325549126 0.234514285714286 0.737598636905613 0.154344337459881 0.477121254719662
"240" 0.896870488083854 0.0479619047619048 0.751592768959277 0.357376203576341 0.477121254719662
"241" 0.860502617919766 0.0749333333333333 0.578344215494051 0.569148326455754 0.477121254719662
"242" 0.742241630048059 0.252266666666667 0.909692000240927 0.287683402109124 0.477121254719662
"243" 0.797142287765787 0.465180952380952 0.654622723294057 0.638239339752407 0.477121254719662
"244" 0.891550487891985 0.182628571428571 0.470886062293965 0.594022237505731 0.477121254719662
"245" 0.859412453946023 0.620304761904762 0.321565377018998 0.438159101329665 0.544068044350276
"246" 0.800543599363867 0.176380952380952 0.67790632202146 0.526535992663916 0.544068044350276
"247" 0.934459341898534 0.474247619047619 0.872397788148019 0.0811267767079322 0.544068044350276
"248" 0.954082293425919 0.165942857142857 0.537110969871263 0.32674232003668 0.544068044350276
"249" 0.742764908755456 0.442438095238095 0.537095986860499 0.838548830811554 0.544068044350276
"250" 0.806038025791535 0.215619047619048 0.494559219301234 0.484668729940395 0.544068044350276
"251" 0.852304584837214 0.290666666666667 0.813802229651798 0.179418844566713 0.544068044350276
"252" 0.92822360396872 0.468571428571429 0.421457109783217 0.400991517652453 0.544068044350276
"253" 0.888803274678151 0.187085714285714 0.402743329338863 0.71853507565337 0.544068044350276
"254" 0.825050485493624 0.115580952380952 0.299750113346476 0.964781063732233 0.544068044350276
"255" 0.689564906836767 0.318628571428571 0.869780256167532 0.54997707473636 0.544068044350276
"256" 0.94357311271903 0.0920380952380953 0.740175714757037 0.277710912425493 0.544068044350276
"257" 0.733084252668612 0.293866666666667 0.503339263608994 0.501547455295736 0.544068044350276
"258" 0.834992780934166 0.413142857142857 0.651491274044361 0.642337230628152 0.544068044350276
"259" 0.669462283160935 0.452457142857143 0.861565071365579 0.514385602934434 0.544068044350276
"260" 0.778914746124794 0.454780952380952 0.850420707959245 0.407639844108207 0.544068044350276
"261" 0.91108622630147 0.24807619047619 0.64142269081089 0.283814763869785 0.544068044350276
"262" 0.909123931148732 0.575771428571429 0.443631965714077 0.827258138468593 0.544068044350276
"263" 0.831591469336086 0.198742857142857 0.398008697937409 0.450825309491059 0.544068044350276
"264" 0.872843274102544 0.366019047619048 0.549546868805461 0.225699220541036 0.544068044350276
"265" 0.88557638931587 0.504457142857143 0.83594711956113 0.283786107290234 0.544068044350276
"266" 0.81711409176477 0.132038095238095 0.883961675855747 0.172999770747364 0.602059991327962
"267" 0.746035400676686 0.335238095238095 0.477973026385382 0.413399816597891 0.602059991327962
"268" 0.775731467321463 0.101904761904762 0.426386520324604 0.611445437872536 0.602059991327962
"269" 0.847725896147491 0.630247619047619 0.421277313654048 0.869154057771664 0.602059991327962
"270" 0.846722945291647 0.503238095238095 0.395641382236682 0.811783585511233 0.602059991327962
"271" 0.892989504337326 0.641980952380952 0.557472881499668 0.48922512608895 0.602059991327962
"272" 0.898745570118693 0.33512380952381 0.434102770868113 0.537626088950023 0.602059991327962
"273" 0.914923603489048 0.390742857142857 0.49157760015918 0.623080009170106 0.602059991327962
"274" 0.753274089462344 0.661828571428571 0.415403973434523 0.503094910591472 0.602059991327962
"275" 0.750396056571661 0.895657142857143 0.324187403902715 0.849237734983952 0.602059991327962
"276" 0.932017374597348 0.331580952380952 0.539118693313652 0.889385602934434 0.602059991327962
"277" 0.805427533966239 0.094857142857143 0.861660962634469 0.472346400733609 0.602059991327962
"278" 0.715554415970815 0.410057142857143 0.862564438183544 0.514586198991289 0.602059991327962
"279" 0.874674749578433 0.504838095238095 0.373841101574924 0.294532324621733 0.602059991327962
"280" 0.933063932012142 0.340190476190476 0.115384165894292 0.546395002292527 0.602059991327962
"281" 0.818117042620615 0.53687619047619 0.315796917874822 0.281006419073819 0.602059991327962
"282" 0.950244916238341 0.447390476190476 0.662863379214309 0.444549518569464 0.602059991327962
"283" 0.823916714960931 0.375390476190476 0.547464230309252 0.337660476845484 0.602059991327962
"284" 0.878119667735463 0.316 0.893353027002682 0.242348693259973 0.602059991327962
"285" 0.775818680439362 0.442666666666667 0.544422679124141 0.464093305823017 0.653212513775344
"286" 0.861810814688259 0.547580952380952 0.418954946985613 0.619927785419533 0.653212513775344
"287" 0.91466196413535 0.348342857142857 0.511549953507718 0.549633195781752 0.653212513775344
"288" 0.933587210719539 0.170704761904762 0.737898297120895 0.801008711600183 0.653212513775344
"289" 0.817332124559519 0.263009523809524 0.540856722562287 0.435379413113251 0.653212513775344
"290" 0.687515398566129 0.526590476190476 0.865638951992336 0.472117148097203 0.653212513775344
"291" 0.802418681398707 0.507504761904762 0.567166889464037 0.523670334708849 0.653212513775344
"292" 0.957091145993451 0.569714285714286 0.735201355183357 0.400991517652453 0.653212513775344
"293" 0.99834295075991 0.5776 0.590870012492834 0.226788170563962 0.653212513775344
"294" 0.807128189765279 0.40887619047619 0.725537313240517 0.366116460339294 0.653212513775344
"295" 0.759291794597409 0.415885714285714 0.68526298030663 0.786766391563503 0.653212513775344
"296" 0.825050485493624 0.427580952380952 0.678760353635013 0.417526364053187 0.653212513775344
"297" 0.91801966917448 0.132990476190476 0.567256787528621 0.486302154974782 0.698970004336019
"298" 0.78475802502406 0.313523809523809 0.620071900472055 0.308316139385603 0.698970004336019
"299" 0.85819147029543 0.571314285714286 0.665140796850451 0.646807657038056 0.698970004336019
"300" 0.758419663418414 0.227809523809524 0.370514873185295 0.616431682714351 0.698970004336019
"301" 0.863860322958897 0.842819047619047 0.152347253449314 0.783069692801467 0.698970004336019
"302" 0.791691467897069 0.334704761904762 0.663762359860155 0.217102246675837 0.698970004336019
"303" 0.835298026846814 0.279847619047619 0.457176607444818 0.49395346171481 0.698970004336019
"304" 0.892073766599382 0.370095238095238 0.514336793509839 0.480198303530491 0.698970004336019
"305" 0.675828840767597 0.364304761904762 0.885579841018269 0.238938560293444 0.698970004336019
"306" 0.828626223327503 0.72087619047619 0.56355598386989 0.488566024759285 0.698970004336019
"307" 0.800848845276516 0.437790476190476 0.383969616851452 0.600298028427327 0.698970004336019
"308" 0.829978026654945 0.658171428571428 0.436320256461199 0.421882164144888 0.740362689494244
"309" 0.753012450108646 0.386285714285714 0.565863367527561 0.644543787253554 0.740362689494244
"310" 0.830021633213895 0.121180952380952 0.911179813209801 0.0789488766620819 0.740362689494244
"311" 0.862290486836706 0.638857142857143 0.378455868890265 0.753725355341587 0.740362689494244
"312" 0.827056387205312 0.742171428571429 0.371249040712736 0.19655547913801 0.740362689494244
"313" 0.908077373733938 0.205180952380952 0.700935209565873 0.473091471801926 0.740362689494244
"314" 0.823088190340885 0.382095238095238 0.822507358905737 0.116890187987162 0.740362689494244
"315" 0.764611794789278 0.508 0.44953527195513 0.418729940394315 0.740362689494244
"316" 0.940564260151498 0.203657142857143 0.588472730770579 0.554332874828061 0.740362689494244
"317" 0.917234751113384 0.1928 0.427465297099619 0.760660247592847 0.740362689494244
"318" 0.83595212523106 0.417980952380952 0.652704897916253 0.770288858321871 0.740362689494244
"319" 0.698155398949867 0.497333333333333 0.58920689829802 0.707101100412655 0.740362689494244
